#mu,eb,a_crit
0.990,0.21,0.048
0.999,0.59,0.007
0.970,0.32,0.059
0.990,0.22,0.048
0.999,0.60,0.007
0.990,0.23,0.047
0.999,0.61,0.007
0.990,0.24,0.047
0.999,0.62,0.007
0.990,0.25,0.046
0.999,0.63,0.006
0.990,0.26,0.046
0.999,0.64,0.006
0.990,0.27,0.045
0.999,0.65,0.006
0.990,0.28,0.044
0.999,0.66,0.006
0.999,0.67,0.006
0.999,0.68,0.005
0.999,0.69,0.005
0.999,0.70,0.005
0.999,0.71,0.005
0.999,0.72,0.005
0.999,0.73,0.005
0.999,0.74,0.004
0.999,0.75,0.004
0.999,0.76,0.004
0.999,0.77,0.004
0.999,0.78,0.004
0.999,0.79,0.003
0.999,0.80,0.003
